Path,Shader,RenderQueue,KeywordCount,Keywords,Flags
"Assets/Shapes/Shaders/Generated Materials/Disc Additive (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Additive",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Additive (INNER_RADIUS).mat","Shapes/Disc Additive",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Additive (SECTOR).mat","Shapes/Disc Additive",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Additive [INNER_RADIUS].mat","Shapes/Disc Additive",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Additive [INNER_RADIUS][SECTOR].mat","Shapes/Disc Additive",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Additive [SECTOR].mat","Shapes/Disc Additive",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Additive.mat","Shapes/Disc Additive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn (INNER_RADIUS)(SECTOR).mat","Shapes/Disc ColorBurn",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn (INNER_RADIUS).mat","Shapes/Disc ColorBurn",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn (SECTOR).mat","Shapes/Disc ColorBurn",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn [INNER_RADIUS].mat","Shapes/Disc ColorBurn",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn [INNER_RADIUS][SECTOR].mat","Shapes/Disc ColorBurn",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn [SECTOR].mat","Shapes/Disc ColorBurn",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorBurn.mat","Shapes/Disc ColorBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge (INNER_RADIUS)(SECTOR).mat","Shapes/Disc ColorDodge",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge (INNER_RADIUS).mat","Shapes/Disc ColorDodge",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge (SECTOR).mat","Shapes/Disc ColorDodge",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge [INNER_RADIUS].mat","Shapes/Disc ColorDodge",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge [INNER_RADIUS][SECTOR].mat","Shapes/Disc ColorDodge",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge [SECTOR].mat","Shapes/Disc ColorDodge",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc ColorDodge.mat","Shapes/Disc ColorDodge",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Darken",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken (INNER_RADIUS).mat","Shapes/Disc Darken",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken (SECTOR).mat","Shapes/Disc Darken",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken [INNER_RADIUS].mat","Shapes/Disc Darken",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken [INNER_RADIUS][SECTOR].mat","Shapes/Disc Darken",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken [SECTOR].mat","Shapes/Disc Darken",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Darken.mat","Shapes/Disc Darken",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Lighten",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten (INNER_RADIUS).mat","Shapes/Disc Lighten",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten (SECTOR).mat","Shapes/Disc Lighten",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten [INNER_RADIUS].mat","Shapes/Disc Lighten",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten [INNER_RADIUS][SECTOR].mat","Shapes/Disc Lighten",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten [SECTOR].mat","Shapes/Disc Lighten",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Lighten.mat","Shapes/Disc Lighten",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn (INNER_RADIUS)(SECTOR).mat","Shapes/Disc LinearBurn",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn (INNER_RADIUS).mat","Shapes/Disc LinearBurn",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn (SECTOR).mat","Shapes/Disc LinearBurn",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn [INNER_RADIUS].mat","Shapes/Disc LinearBurn",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn [INNER_RADIUS][SECTOR].mat","Shapes/Disc LinearBurn",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn [SECTOR].mat","Shapes/Disc LinearBurn",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc LinearBurn.mat","Shapes/Disc LinearBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Multiplicative",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative (INNER_RADIUS).mat","Shapes/Disc Multiplicative",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative (SECTOR).mat","Shapes/Disc Multiplicative",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative [INNER_RADIUS].mat","Shapes/Disc Multiplicative",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative [INNER_RADIUS][SECTOR].mat","Shapes/Disc Multiplicative",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative [SECTOR].mat","Shapes/Disc Multiplicative",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Multiplicative.mat","Shapes/Disc Multiplicative",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Opaque",2450,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque (INNER_RADIUS).mat","Shapes/Disc Opaque",2450,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque (SECTOR).mat","Shapes/Disc Opaque",2450,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque [INNER_RADIUS].mat","Shapes/Disc Opaque",2450,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque [INNER_RADIUS][SECTOR].mat","Shapes/Disc Opaque",2450,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque [SECTOR].mat","Shapes/Disc Opaque",2450,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Opaque.mat","Shapes/Disc Opaque",2450,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Screen",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen (INNER_RADIUS).mat","Shapes/Disc Screen",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen (SECTOR).mat","Shapes/Disc Screen",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen [INNER_RADIUS].mat","Shapes/Disc Screen",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen [INNER_RADIUS][SECTOR].mat","Shapes/Disc Screen",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen [SECTOR].mat","Shapes/Disc Screen",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Screen.mat","Shapes/Disc Screen",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Subtractive",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive (INNER_RADIUS).mat","Shapes/Disc Subtractive",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive (SECTOR).mat","Shapes/Disc Subtractive",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive [INNER_RADIUS].mat","Shapes/Disc Subtractive",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive [INNER_RADIUS][SECTOR].mat","Shapes/Disc Subtractive",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive [SECTOR].mat","Shapes/Disc Subtractive",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Subtractive.mat","Shapes/Disc Subtractive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent (INNER_RADIUS)(SECTOR).mat","Shapes/Disc Transparent",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent (INNER_RADIUS).mat","Shapes/Disc Transparent",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent (SECTOR).mat","Shapes/Disc Transparent",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent [INNER_RADIUS].mat","Shapes/Disc Transparent",3000,1,"INNER_RADIUS","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent [INNER_RADIUS][SECTOR].mat","Shapes/Disc Transparent",3000,2,"INNER_RADIUS|SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent [SECTOR].mat","Shapes/Disc Transparent",3000,1,"SECTOR","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Disc Transparent.mat","Shapes/Disc Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Additive (CAP_ROUND).mat","Shapes/Line 2D Additive",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Additive (CAP_SQUARE).mat","Shapes/Line 2D Additive",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Additive [CAP_ROUND].mat","Shapes/Line 2D Additive",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Additive [CAP_SQUARE].mat","Shapes/Line 2D Additive",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Additive.mat","Shapes/Line 2D Additive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorBurn (CAP_ROUND).mat","Shapes/Line 2D ColorBurn",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorBurn (CAP_SQUARE).mat","Shapes/Line 2D ColorBurn",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorBurn [CAP_ROUND].mat","Shapes/Line 2D ColorBurn",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorBurn [CAP_SQUARE].mat","Shapes/Line 2D ColorBurn",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorBurn.mat","Shapes/Line 2D ColorBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorDodge (CAP_ROUND).mat","Shapes/Line 2D ColorDodge",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorDodge (CAP_SQUARE).mat","Shapes/Line 2D ColorDodge",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorDodge [CAP_ROUND].mat","Shapes/Line 2D ColorDodge",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorDodge [CAP_SQUARE].mat","Shapes/Line 2D ColorDodge",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D ColorDodge.mat","Shapes/Line 2D ColorDodge",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Darken (CAP_ROUND).mat","Shapes/Line 2D Darken",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Darken (CAP_SQUARE).mat","Shapes/Line 2D Darken",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Darken [CAP_ROUND].mat","Shapes/Line 2D Darken",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Darken [CAP_SQUARE].mat","Shapes/Line 2D Darken",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Darken.mat","Shapes/Line 2D Darken",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Lighten (CAP_ROUND).mat","Shapes/Line 2D Lighten",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Lighten (CAP_SQUARE).mat","Shapes/Line 2D Lighten",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Lighten [CAP_ROUND].mat","Shapes/Line 2D Lighten",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Lighten [CAP_SQUARE].mat","Shapes/Line 2D Lighten",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Lighten.mat","Shapes/Line 2D Lighten",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D LinearBurn (CAP_ROUND).mat","Shapes/Line 2D LinearBurn",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D LinearBurn (CAP_SQUARE).mat","Shapes/Line 2D LinearBurn",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D LinearBurn [CAP_ROUND].mat","Shapes/Line 2D LinearBurn",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D LinearBurn [CAP_SQUARE].mat","Shapes/Line 2D LinearBurn",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D LinearBurn.mat","Shapes/Line 2D LinearBurn",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Multiplicative (CAP_ROUND).mat","Shapes/Line 2D Multiplicative",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Multiplicative (CAP_SQUARE).mat","Shapes/Line 2D Multiplicative",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Multiplicative [CAP_ROUND].mat","Shapes/Line 2D Multiplicative",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Multiplicative [CAP_SQUARE].mat","Shapes/Line 2D Multiplicative",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Multiplicative.mat","Shapes/Line 2D Multiplicative",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Opaque (CAP_ROUND).mat","Shapes/Line 2D Opaque",2450,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Opaque (CAP_SQUARE).mat","Shapes/Line 2D Opaque",2450,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Opaque [CAP_ROUND].mat","Shapes/Line 2D Opaque",2450,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Opaque [CAP_SQUARE].mat","Shapes/Line 2D Opaque",2450,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Opaque.mat","Shapes/Line 2D Opaque",2450,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Screen (CAP_ROUND).mat","Shapes/Line 2D Screen",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Screen (CAP_SQUARE).mat","Shapes/Line 2D Screen",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Screen [CAP_ROUND].mat","Shapes/Line 2D Screen",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Screen [CAP_SQUARE].mat","Shapes/Line 2D Screen",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Screen.mat","Shapes/Line 2D Screen",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Subtractive (CAP_ROUND).mat","Shapes/Line 2D Subtractive",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Subtractive (CAP_SQUARE).mat","Shapes/Line 2D Subtractive",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Subtractive [CAP_ROUND].mat","Shapes/Line 2D Subtractive",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Subtractive [CAP_SQUARE].mat","Shapes/Line 2D Subtractive",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Subtractive.mat","Shapes/Line 2D Subtractive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Transparent (CAP_ROUND).mat","Shapes/Line 2D Transparent",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Transparent (CAP_SQUARE).mat","Shapes/Line 2D Transparent",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Transparent [CAP_ROUND].mat","Shapes/Line 2D Transparent",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Transparent [CAP_SQUARE].mat","Shapes/Line 2D Transparent",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 2D Transparent.mat","Shapes/Line 2D Transparent",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D Additive (CAP_ROUND).mat","Shapes/Line 3D Additive",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D Additive (CAP_SQUARE).mat","Shapes/Line 3D Additive",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D Additive [CAP_ROUND].mat","Shapes/Line 3D Additive",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D Additive [CAP_SQUARE].mat","Shapes/Line 3D Additive",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D Additive.mat","Shapes/Line 3D Additive",3000,0,"","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D ColorBurn (CAP_ROUND).mat","Shapes/Line 3D ColorBurn",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D ColorBurn (CAP_SQUARE).mat","Shapes/Line 3D ColorBurn",3000,1,"CAP_SQUARE","TRANSPARENT_QUEUE_FILLRATE_RISK"
"Assets/Shapes/Shaders/Generated Materials/Line 3D ColorBurn [CAP_ROUND].mat","Shapes/Line 3D ColorBurn",3000,1,"CAP_ROUND","TRANSPARENT_QUEUE_FILLRATE_RISK"
